Player_Name,Assists,Blocks,DREB,FTA,FTM,OREB,PF,Points,Rebounds,Steals,Seconds_Played,Game_ID,Team_Name,isHome,Playing_Against
Michael Carter-Williams,0,0,0,0,0,0,0,0,0,0,0,0021700207,CharlotteHornets,True,ClevelandCavaliers
Johnny O'Bryant III,0,0,0,0,0,0,0,0,0,0,0,0021700207,CharlotteHornets,True,ClevelandCavaliers
Treveon Graham,0,0,0,0,0,0,0,0,0,0,0,0021700207,CharlotteHornets,True,ClevelandCavaliers
Mangok Mathiang,0,0,0,0,0,0,0,0,0,0,0,0021700207,CharlotteHornets,True,ClevelandCavaliers
Marcus Paige,0,0,0,0,0,0,0,0,0,0,0,0021700207,CharlotteHornets,True,ClevelandCavaliers
Julyan Stone,0,0,0,0,0,0,0,0,0,0,0,0021700207,CharlotteHornets,True,ClevelandCavaliers
LeBron James,8,1,4,3,3,2,4,31,6,2,2197,0021700207,ClevelandCavaliers,False,CharlotteHornets
Jae Crowder,3,0,1,2,2,2,3,5,3,0,1608,0021700207,ClevelandCavaliers,False,CharlotteHornets
Kevin Love,0,1,8,3,3,2,3,22,10,1,1636,0021700207,ClevelandCavaliers,False,CharlotteHornets
JR Smith,3,0,5,0,0,0,2,10,5,2,1874,0021700207,ClevelandCavaliers,False,CharlotteHornets
Iman Shumpert,4,1,1,3,2,3,2,7,4,2,2016,0021700207,ClevelandCavaliers,False,CharlotteHornets
Channing Frye,1,1,7,0,0,1,1,9,8,0,1212,0021700207,ClevelandCavaliers,False,CharlotteHornets
Kyle Korver,0,0,1,2,2,0,5,11,1,0,1388,0021700207,ClevelandCavaliers,False,CharlotteHornets
Jeff Green,1,0,3,4,3,4,3,13,7,0,1300,0021700207,ClevelandCavaliers,False,CharlotteHornets
Dwyane Wade,5,0,5,3,3,2,1,7,7,2,1167,0021700207,ClevelandCavaliers,False,CharlotteHornets
Jose Calderon,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
Cedi Osman,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
Ante Zizic,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
John Holland,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
London Perrantes,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
Derrick Rose,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
Isaiah Thomas,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
Tristan Thompson,0,0,0,0,0,0,0,0,0,0,0,0021700207,ClevelandCavaliers,False,CharlotteHornets
James Ennis III,2,0,2,0,0,0,1,2,2,0,1031,0021700208,MemphisGrizzlies,True,IndianaPacers
JaMychal Green,0,0,3,1,1,0,3,8,3,0,1045,0021700208,MemphisGrizzlies,True,IndianaPacers
Marc Gasol,5,5,11,9,8,2,1,35,13,0,2363,0021700208,MemphisGrizzlies,True,IndianaPacers
Dillon Brooks,2,1,3,2,1,2,3,11,5,1,1465,0021700208,MemphisGrizzlies,True,IndianaPacers
Mario Chalmers,6,0,3,0,0,1,2,8,4,0,1803,0021700208,MemphisGrizzlies,True,IndianaPacers
Wayne Selden,3,0,1,2,2,0,0,2,1,1,890,0021700208,MemphisGrizzlies,True,IndianaPacers
Tyreke Evans,9,2,4,7,5,2,1,18,6,1,1961,0021700208,MemphisGrizzlies,True,IndianaPacers
Chandler Parsons,2,0,2,1,0,1,2,13,3,0,1521,0021700208,MemphisGrizzlies,True,IndianaPacers
Ben McLemore,0,0,1,0,0,2,3,10,3,0,1102,0021700208,MemphisGrizzlies,True,IndianaPacers
Brandan Wright,0,2,2,0,0,1,3,6,3,2,1217,0021700208,MemphisGrizzlies,True,IndianaPacers
Deyonta Davis,0,0,0,0,0,0,0,0,0,0,0,0021700208,MemphisGrizzlies,True,IndianaPacers
Andrew Harrison,0,0,0,0,0,0,0,0,0,0,0,0021700208,MemphisGrizzlies,True,IndianaPacers
Jarell Martin,0,0,0,0,0,0,0,0,0,0,0,0021700208,MemphisGrizzlies,True,IndianaPacers
Mike Conley,0,0,0,0,0,0,0,0,0,0,0,0021700208,MemphisGrizzlies,True,IndianaPacers
Vincent Hunter,0,0,0,0,0,0,0,0,0,0,0,0021700208,MemphisGrizzlies,True,IndianaPacers
Ivan Rabb,0,0,0,0,0,0,0,0,0,0,0,0021700208,MemphisGrizzlies,True,IndianaPacers
Kobi Simmons,0,0,0,0,0,0,0,0,0,0,0,0021700208,MemphisGrizzlies,True,IndianaPacers
Bojan Bogdanovic,1,0,3,0,0,0,0,16,3,0,1731,0021700208,IndianaPacers,False,MemphisGrizzlies
Thaddeus Young,0,0,4,2,1,2,5,5,6,3,1975,0021700208,IndianaPacers,False,MemphisGrizzlies
Myles Turner,4,3,5,2,2,0,3,10,5,0,1973,0021700208,IndianaPacers,False,MemphisGrizzlies
Victor Oladipo,3,2,6,2,2,0,1,21,6,1,2023,0021700208,IndianaPacers,False,MemphisGrizzlies
Darren Collison,8,0,2,13,12,0,1,30,2,0,2467,0021700208,IndianaPacers,False,MemphisGrizzlies
Domantas Sabonis,4,0,6,1,1,0,5,13,6,0,1444,0021700208,IndianaPacers,False,MemphisGrizzlies
Lance Stephenson,5,0,4,0,0,3,1,8,7,0,1149,0021700208,IndianaPacers,False,MemphisGrizzlies
Cory Joseph,4,1,1,0,0,0,1,10,1,2,1294,0021700208,IndianaPacers,False,MemphisGrizzlies
TJ Leaf,0,0,0,0,0,0,0,3,0,0,342,0021700208,IndianaPacers,False,MemphisGrizzlies
Al Jefferson,0,0,0,0,0,0,0,0,0,0,0,0021700208,IndianaPacers,False,MemphisGrizzlies
Alex Poythress,0,0,0,0,0,0,0,0,0,0,0,0021700208,IndianaPacers,False,MemphisGrizzlies
Damien Wilkins,0,0,0,0,0,0,0,0,0,0,0,0021700208,IndianaPacers,False,MemphisGrizzlies
Joe Young,0,0,0,0,0,0,0,0,0,0,0,0021700208,IndianaPacers,False,MemphisGrizzlies
Ike Anigbogu,0,0,0,0,0,0,0,0,0,0,0,0021700208,IndianaPacers,False,MemphisGrizzlies
Glenn Robinson III,0,0,0,0,0,0,0,0,0,0,0,0021700208,IndianaPacers,False,MemphisGrizzlies
Edmond Sumner,0,0,0,0,0,0,0,0,0,0,0,0021700208,IndianaPacers,False,MemphisGrizzlies
Khris Middleton,8,0,5,0,0,1,2,27,6,2,2405,0021700209,MilwaukeeBucks,True,DetroitPistons
Giannis Antetokounmpo,1,4,4,6,5,2,5,21,6,3,2095,0021700209,MilwaukeeBucks,True,DetroitPistons
John Henson,0,2,5,4,0,5,4,10,10,0,1661,0021700209,MilwaukeeBucks,True,DetroitPistons
Tony Snell,2,2,4,3,3,0,3,13,4,0,2318,0021700209,MilwaukeeBucks,True,DetroitPistons
Eric Bledsoe,8,2,4,5,5,2,3,14,6,3,1824,0021700209,MilwaukeeBucks,True,DetroitPistons
DeAndre Liggins,1,1,1,0,0,0,2,0,1,0,1179,0021700209,MilwaukeeBucks,True,DetroitPistons
Thon Maker,1,4,2,0,0,1,0,2,3,1,1208,0021700209,MilwaukeeBucks,True,DetroitPistons
Malcolm Brogdon,3,1,6,2,2,0,0,12,6,1,1584,0021700209,MilwaukeeBucks,True,DetroitPistons
D.J. Wilson,0,0,1,0,0,0,0,0,1,0,125,0021700209,MilwaukeeBucks,True,DetroitPistons
Joel Bolomboy,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Gary Payton II,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Jason Terry,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Rashad Vaughn,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Sterling Brown,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Matthew Dellavedova,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Jabari Parker,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Mirza Teletovic,0,0,0,0,0,0,0,0,0,0,0,0021700209,MilwaukeeBucks,True,DetroitPistons
Stanley Johnson,0,0,3,0,0,0,3,2,3,1,1066,0021700209,DetroitPistons,False,MilwaukeeBucks
Tobias Harris,2,0,3,3,3,0,0,13,3,0,2069,0021700209,DetroitPistons,False,MilwaukeeBucks
Andre Drummond,4,0,9,8,5,8,4,13,17,1,1758,0021700209,DetroitPistons,False,MilwaukeeBucks
Avery Bradley,5,0,1,6,6,1,1,28,2,1,2004,0021700209,DetroitPistons,False,MilwaukeeBucks
Reggie Jackson,2,0,1,2,2,0,1,6,1,0,1334,0021700209,DetroitPistons,False,MilwaukeeBucks
Anthony Tolliver,3,1,2,1,1,1,3,9,3,2,1851,0021700209,DetroitPistons,False,MilwaukeeBucks
Eric Moreland,1,2,3,0,0,6,3,0,9,0,1122,0021700209,DetroitPistons,False,MilwaukeeBucks
Ish Smith,4,0,4,0,0,0,4,4,4,0,1535,0021700209,DetroitPistons,False,MilwaukeeBucks
Luke Kennard,0,0,2,0,0,0,1,11,2,1,786,0021700209,DetroitPistons,False,MilwaukeeBucks
Langston Galloway,2,0,0,3,3,1,0,9,1,1,873,0021700209,DetroitPistons,False,MilwaukeeBucks
Reggie Bullock,0,0,0,0,0,0,0,0,0,0,0,0021700209,DetroitPistons,False,MilwaukeeBucks
Jon Leuer,0,0,0,0,0,0,0,0,0,0,0,0021700209,DetroitPistons,False,MilwaukeeBucks
Boban Marjanovic,0,0,0,0,0,0,0,0,0,0,0,0021700209,DetroitPistons,False,MilwaukeeBucks
Dwight Buycks,0,0,0,0,0,0,0,0,0,0,0,0021700209,DetroitPistons,False,MilwaukeeBucks
Henry Ellenson,0,0,0,0,0,0,0,0,0,0,0,0021700209,DetroitPistons,False,MilwaukeeBucks
Luis Montero,0,0,0,0,0,0,0,0,0,0,0,0021700209,DetroitPistons,False,MilwaukeeBucks
Andrew Wiggins,3,0,2,4,2,0,1,11,2,0,2140,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Taj Gibson,1,0,6,4,3,2,3,10,8,0,1805,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Karl-Anthony Towns,2,2,10,6,4,6,4,26,16,1,2424,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Jimmy Butler,5,1,4,2,2,1,0,6,5,3,1979,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Jeff Teague,6,0,1,0,0,0,3,16,1,2,2003,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Nemanja Bjelica,2,1,3,0,0,1,4,11,4,1,1327,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Tyus Jones,4,0,2,0,0,0,0,4,2,1,876,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Jamal Crawford,3,0,1,0,0,0,0,5,1,1,1105,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Shabazz Muhammad,1,0,1,0,0,1,1,9,2,0,740,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Cole Aldrich,0,0,0,0,0,0,0,0,0,0,0,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Aaron Brooks,0,0,0,0,0,0,0,0,0,0,0,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Gorgui Dieng,0,0,0,0,0,0,0,0,0,0,0,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Marcus Georges-Hunt,0,0,0,0,0,0,0,0,0,0,0,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Anthony Brown,0,0,0,0,0,0,0,0,0,0,0,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Justin Patton,0,0,0,0,0,0,0,0,0,0,0,0021700210,MinnesotaTimberwolves,True,San AntonioSpurs
Kyle Anderson,0,1,4,0,0,1,2,8,5,0,1530,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
LaMarcus Aldridge,3,0,5,5,5,5,4,15,10,0,1668,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Pau Gasol,4,0,7,3,3,1,1,13,8,0,1698,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Danny Green,2,0,2,0,0,0,3,11,2,1,1848,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Patty Mills,5,0,1,3,3,0,1,13,1,1,1694,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Joffrey Lauvergne,0,0,4,2,1,1,1,7,5,0,762,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Manu Ginobili,2,2,1,0,0,2,1,2,3,0,1083,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Rudy Gay,1,0,4,2,1,1,3,7,5,1,1321,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Dejounte Murray,1,1,2,0,0,2,0,2,4,0,1186,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Bryn Forbes,1,0,2,0,0,0,2,8,2,1,1247,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Brandon Paul,1,0,0,0,0,0,0,0,0,0,265,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Davis Bertans,0,0,0,0,0,0,0,0,0,0,98,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Matt Costello,0,0,0,0,0,0,0,0,0,0,0,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Darrun Hilliard,0,0,0,0,0,0,0,0,0,0,0,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Kawhi Leonard,0,0,0,0,0,0,0,0,0,0,0,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Tony Parker,0,0,0,0,0,0,0,0,0,0,0,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Derrick White,0,0,0,0,0,0,0,0,0,0,0,0021700210,San AntonioSpurs,False,MinnesotaTimberwolves
Dante Cunningham,2,0,2,1,1,0,1,10,2,1,1654,0021700211,New OrleansPelicans,True,TorontoRaptors
Anthony Davis,1,1,3,2,2,2,5,19,5,3,2048,0021700211,New OrleansPelicans,True,TorontoRaptors
DeMarcus Cousins,5,1,6,4,4,3,5,25,9,4,1858,0021700211,New OrleansPelicans,True,TorontoRaptors
Jrue Holiday,5,0,2,2,2,2,2,18,4,2,2160,0021700211,New OrleansPelicans,True,TorontoRaptors
Rajon Rondo,8,0,1,0,0,1,1,4,2,1,854,0021700211,New OrleansPelicans,True,TorontoRaptors
Darius Miller,1,0,0,3,3,0,4,13,0,1,1263,0021700211,New OrleansPelicans,True,TorontoRaptors
Jameer Nelson,7,0,4,0,0,0,0,7,4,1,1576,0021700211,New OrleansPelicans,True,TorontoRaptors
E'Twaun Moore,1,1,2,0,0,1,2,10,3,0,1914,0021700211,New OrleansPelicans,True,TorontoRaptors
Cheick Diallo,0,0,2,0,0,1,1,8,3,0,813,0021700211,New OrleansPelicans,True,TorontoRaptors
Charles Cooke,1,0,0,0,0,0,0,0,0,0,130,0021700211,New OrleansPelicans,True,TorontoRaptors
Jalen Jones,0,0,0,2,2,0,0,2,0,0,130,0021700211,New OrleansPelicans,True,TorontoRaptors
Tony Allen,0,0,0,0,0,0,0,0,0,0,0,0021700211,New OrleansPelicans,True,TorontoRaptors
Ian Clark,0,0,0,0,0,0,0,0,0,0,0,0021700211,New OrleansPelicans,True,TorontoRaptors
Alexis Ajinca,0,0,0,0,0,0,0,0,0,0,0,0021700211,New OrleansPelicans,True,TorontoRaptors
Omer Asik,0,0,0,0,0,0,0,0,0,0,0,0021700211,New OrleansPelicans,True,TorontoRaptors
Solomon Hill,0,0,0,0,0,0,0,0,0,0,0,0021700211,New OrleansPelicans,True,TorontoRaptors
Frank Jackson,0,0,0,0,0,0,0,0,0,0,0,0021700211,New OrleansPelicans,True,TorontoRaptors
OG Anunoby,0,0,0,0,0,0,3,5,0,1,839,0021700211,TorontoRaptors,False,New OrleansPelicans
Serge Ibaka,0,1,4,2,2,0,5,12,4,1,1778,0021700211,TorontoRaptors,False,New OrleansPelicans
Jonas Valanciunas,2,1,5,9,9,1,4,21,6,0,1732,0021700211,TorontoRaptors,False,New OrleansPelicans
DeMar DeRozan,6,0,8,1,1,1,0,25,9,2,2009,0021700211,TorontoRaptors,False,New OrleansPelicans
Kyle Lowry,9,0,9,6,6,2,2,22,11,0,2147,0021700211,TorontoRaptors,False,New OrleansPelicans
CJ Miles,1,0,2,0,0,1,0,17,3,0,1115,0021700211,TorontoRaptors,False,New OrleansPelicans
Jakob Poeltl,0,3,0,2,1,1,2,3,1,0,964,0021700211,TorontoRaptors,False,New OrleansPelicans
Pascal Siakam,2,1,1,0,0,0,1,10,1,0,1495,0021700211,TorontoRaptors,False,New OrleansPelicans
Delon Wright,4,0,1,0,0,0,1,0,1,3,594,0021700211,TorontoRaptors,False,New OrleansPelicans
Fred VanVleet,3,0,1,0,0,0,2,10,1,1,1335,0021700211,TorontoRaptors,False,New OrleansPelicans
Lucas Nogueira,0,0,0,0,0,0,0,0,0,0,182,0021700211,TorontoRaptors,False,New OrleansPelicans
Alfonzo McKinnie,0,0,0,0,0,0,0,0,0,0,207,0021700211,TorontoRaptors,False,New OrleansPelicans
Lorenzo Brown,0,0,0,0,0,0,0,0,0,0,0,0021700211,TorontoRaptors,False,New OrleansPelicans
Bruno Caboclo,0,0,0,0,0,0,0,0,0,0,0,0021700211,TorontoRaptors,False,New OrleansPelicans
Malcolm Miller,0,0,0,0,0,0,0,0,0,0,0,0021700211,TorontoRaptors,False,New OrleansPelicans
Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0021700211,TorontoRaptors,False,New OrleansPelicans
Paul George,0,1,5,4,3,0,4,13,5,0,2192,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Carmelo Anthony,0,0,11,12,11,0,1,18,11,0,1687,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Dakari Johnson,0,0,1,4,3,0,1,5,1,0,720,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Andre Roberson,1,0,3,0,0,3,2,4,6,1,1139,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Russell Westbrook,7,0,5,7,7,0,3,21,5,4,1913,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Jerami Grant,1,1,6,6,5,5,3,15,11,1,2074,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Alex Abrines,0,0,4,2,1,0,1,4,4,0,1395,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Josh Huestis,1,0,0,0,0,1,2,2,1,1,616,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Patrick Patterson,2,0,0,2,2,1,1,5,1,0,1062,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Raymond Felton,3,0,2,0,0,1,1,5,3,0,1167,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Terrance Ferguson,0,0,0,0,0,0,0,0,0,0,217,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Daniel Hamilton,0,0,0,0,0,0,0,0,0,0,217,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Nick Collison,0,0,0,0,0,0,0,0,0,0,0,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Steven Adams,0,0,0,0,0,0,0,0,0,0,0,0021700212,Oklahoma CityThunder,True,ChicagoBulls
PJ Dozier,0,0,0,0,0,0,0,0,0,0,0,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Kyle Singler,0,0,0,0,0,0,0,0,0,0,0,0021700212,Oklahoma CityThunder,True,ChicagoBulls
Quincy Pondexter,0,0,0,6,4,1,4,4,1,1,1256,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Lauri Markkanen,2,1,6,1,1,0,4,16,6,2,1921,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Robin Lopez,1,0,1,2,2,1,3,6,2,0,1334,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Kris Dunn,3,0,5,0,0,1,3,3,6,1,1757,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Jerian Grant,3,0,3,4,4,0,2,6,3,1,1597,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Denzel Valentine,2,0,3,0,0,0,3,13,3,1,1626,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Bobby Portis,2,1,7,0,0,2,2,5,9,0,1225,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Antonio Blakeney,0,0,2,5,3,0,3,16,2,0,1568,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Paul Zipser,1,0,4,0,0,0,2,2,4,0,1048,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Cristiano Felicio,2,0,1,2,2,1,1,8,2,1,1065,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Kay Felder,0,0,0,0,0,0,0,0,0,0,0,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Justin Holiday,0,0,0,0,0,0,0,0,0,0,0,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Ryan Arcidiacono,0,0,0,0,0,0,0,0,0,0,0,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Zach LaVine,0,0,0,0,0,0,0,0,0,0,0,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Nikola Mirotic,0,0,0,0,0,0,0,0,0,0,0,0021700212,ChicagoBulls,False,Oklahoma CityThunder
David Nwaba,0,0,0,0,0,0,0,0,0,0,0,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Cameron Payne,0,0,0,0,0,0,0,0,0,0,0,0021700212,ChicagoBulls,False,Oklahoma CityThunder
Maurice Harkless,0,0,3,0,0,0,1,6,3,0,1657,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Caleb Swanigan,0,0,0,2,0,0,0,0,0,0,334,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Jusuf Nurkic,5,0,4,1,1,4,2,11,8,0,1911,0021700213,PortlandTrail Blazers,True,OrlandoMagic
CJ McCollum,3,0,3,4,4,1,2,24,4,3,2291,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Damian Lillard,7,0,10,4,3,1,1,26,11,0,2242,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Noah Vonleh,1,0,5,0,0,2,1,4,7,0,1278,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Evan Turner,1,0,1,2,1,0,1,5,1,0,1404,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Ed Davis,0,1,4,0,0,2,0,2,6,1,965,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Pat Connaughton,2,0,1,0,0,0,0,2,1,0,723,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Shabazz Napier,2,1,0,0,0,0,2,19,0,3,1595,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Zach Collins,0,0,0,0,0,0,0,0,0,0,0,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Jake Layman,0,0,0,0,0,0,0,0,0,0,0,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Meyers Leonard,0,0,0,0,0,0,0,0,0,0,0,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Al-Farouq Aminu,0,0,0,0,0,0,0,0,0,0,0,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Wade Baldwin IV,0,0,0,0,0,0,0,0,0,0,0,0021700213,PortlandTrail Blazers,True,OrlandoMagic
CJ Wilcox,0,0,0,0,0,0,0,0,0,0,0,0021700213,PortlandTrail Blazers,True,OrlandoMagic
Evan Fournier,2,1,3,4,4,0,3,22,3,0,2158,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Aaron Gordon,1,0,4,2,2,1,1,12,5,2,1893,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Nikola Vucevic,4,0,10,0,0,0,1,11,10,0,1867,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Terrence Ross,2,0,3,0,0,1,2,5,4,3,1642,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Elfrid Payton,5,0,0,0,0,3,3,14,3,0,1845,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Shelvin Mack,2,0,2,0,0,1,0,4,3,0,963,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Jonathon Simmons,3,0,3,3,3,0,3,16,3,0,1584,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Marreese Speights,0,1,3,0,0,0,1,10,3,0,987,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Bismack Biyombo,0,2,6,0,0,0,2,0,6,0,1013,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Mario Hezonja,0,0,0,0,0,1,0,0,1,1,447,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Arron Afflalo,0,0,0,0,0,0,0,0,0,0,0,0021700213,OrlandoMagic,False,PortlandTrail Blazers
D.J. Augustin,0,0,0,0,0,0,0,0,0,0,0,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Jonathan Isaac,0,0,0,0,0,0,0,0,0,0,0,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Jamel Artis,0,0,0,0,0,0,0,0,0,0,0,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Khem Birch,0,0,0,0,0,0,0,0,0,0,0,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Wes Iwundu,0,0,0,0,0,0,0,0,0,0,0,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Adreian Payne,0,0,0,0,0,0,0,0,0,0,0,0021700213,OrlandoMagic,False,PortlandTrail Blazers
Brandon Ingram,3,2,7,5,4,4,4,26,11,0,2386,0021700214,Los AngelesLakers,True,Philadelphia76ers
Kyle Kuzma,1,0,3,6,5,4,2,24,7,0,1847,0021700214,Los AngelesLakers,True,Philadelphia76ers
Brook Lopez,2,0,1,2,2,1,3,8,2,0,954,0021700214,Los AngelesLakers,True,Philadelphia76ers
Kentavious Caldwell-Pope,2,2,7,2,2,0,1,12,7,1,2475,0021700214,Los AngelesLakers,True,Philadelphia76ers
Lonzo Ball,2,0,2,0,0,3,3,2,5,1,1285,0021700214,Los AngelesLakers,True,Philadelphia76ers
Jordan Clarkson,5,0,3,4,4,3,1,20,6,2,1900,0021700214,Los AngelesLakers,True,Philadelphia76ers
Julius Randle,1,0,5,6,4,3,6,8,8,1,1779,0021700214,Los AngelesLakers,True,Philadelphia76ers
Andrew Bogut,2,2,6,0,0,4,2,6,10,1,1179,0021700214,Los AngelesLakers,True,Philadelphia76ers
Corey Brewer,0,0,1,2,1,0,1,3,1,1,593,0021700214,Los AngelesLakers,True,Philadelphia76ers
Vander Blue,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Thomas Bryant,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Tyler Ennis,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Larry Nance Jr.,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Alex Caruso,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Luol Deng,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Josh Hart,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Ivica Zubac,0,0,0,0,0,0,0,0,0,0,0,0021700214,Los AngelesLakers,True,Philadelphia76ers
Dario Saric,0,3,5,0,0,1,1,7,6,0,2000,0021700214,Philadelphia76ers,False,Los AngelesLakers
